Sample Rate: 61.5384615384615,,,,,,,,,,,
Relative Time,Date,Time Stamp Local,Cheek_Volt,Cheek_Heat Flux,Cheek_Temp ,Calf_Volt,Calf_Heat Flux,Calf_Temp,Wrst_Volt,Wrst_Heat Flux,Wrst_Temp
159.25,9/11/2024,2:40:21 PM,0.002044677734,110.2846674,33.86230469,0.001678466797,89.5659977,33.203125,0.001007080078,105.233028,34.75952148
159.38,9/11/2024,2:40:21 PM,0.001892089844,102.0544684,33.82568359,0.001678466797,89.5659977,33.16650391,0.001190185547,124.3663058,34.72290039
159.51,9/11/2024,2:40:21 PM,0.002136230469,115.2227869,33.86230469,0.00146484375,78.1666889,33.16650391,0.001037597656,108.4219077,34.72290039
159.64,9/11/2024,2:40:21 PM,0.001892089844,102.0544684,33.82568359,0.001556396484,83.05210696,33.16650391,0.0009765625,102.0441484,34.75952148
159.77,9/11/2024,2:40:21 PM,0.002075195313,111.9307073,33.86230469,0.001708984375,91.19447038,33.16650391,0.0009765625,102.0441484,34.75952148
159.9,9/11/2024,2:40:21 PM,0.001861572266,100.4084286,33.93554688,0.001831054688,97.70836113,33.23974609,0.001068115234,111.6107873,34.72290039
160.03,9/11/2024,2:40:22 PM,0.001983642578,106.9925878,33.89892578,0.001617431641,86.30905233,33.203125,0.001190185547,124.3663058,34.72290039
160.16,9/11/2024,2:40:22 PM,0.001953125,105.346548,33.86230469,0.001647949219,87.93752501,33.203125,0.001159667969,121.1774262,34.75952148
160.29,9/11/2024,2:40:22 PM,0.001953125,105.346548,33.86230469,0.001586914063,84.68057964,33.203125,0.001068115234,111.6107873,34.75952148
160.42,9/11/2024,2:40:22 PM,0.001983642578,106.9925878,33.89892578,0.001647949219,87.93752501,33.23974609,0.001159667969,121.1774262,34.75952148
160.55,9/11/2024,2:40:22 PM,0.001892089844,102.0544684,33.89892578,0.001586914063,84.68057964,33.23974609,0.001220703125,127.5551855,34.75952148
160.68,9/11/2024,2:40:22 PM,0.001861572266,100.4084286,33.86230469,0.001647949219,87.93752501,33.203125,0.001190185547,124.3663058,34.72290039
160.81,9/11/2024,2:40:22 PM,0.001892089844,102.0544684,33.89892578,0.001586914063,84.68057964,33.23974609,0.001220703125,127.5551855,34.75952148
160.94,9/11/2024,2:40:22 PM,0.001861572266,100.4084286,33.89892578,0.001617431641,86.30905233,33.23974609,0.001251220703,130.7440651,34.75952148
161.07,9/11/2024,2:40:23 PM,0.002014160156,108.6386276,33.86230469,0.001525878906,81.42363427,33.23974609,0.001312255859,137.1218244,34.75952148
161.2,9/11/2024,2:40:23 PM,0.002044677734,110.2846674,33.89892578,0.001617431641,86.30905233,33.23974609,0.001190185547,124.3663058,34.72290039
161.33,9/11/2024,2:40:23 PM,0.002075195313,111.9307073,33.89892578,0.001525878906,81.42363427,33.23974609,0.001159667969,121.1774262,34.72290039
161.46,9/11/2024,2:40:23 PM,0.002136230469,115.2227869,33.89892578,0.001556396484,83.05210696,33.23974609,0.001068115234,111.6107873,34.75952148
161.59,9/11/2024,2:40:23 PM,0.001892089844,102.0544684,33.89892578,0.001678466797,89.5659977,33.23974609,0.001129150391,117.9885466,34.75952148
161.72,9/11/2024,2:40:23 PM,0.002075195313,111.9307073,33.89892578,0.00146484375,78.1666889,33.23974609,0.001037597656,108.4219077,34.75952148
161.85,9/11/2024,2:40:23 PM,0.002136230469,115.2227869,33.89892578,0.001556396484,83.05210696,33.23974609,0.001098632813,114.7996669,34.75952148
161.98,9/11/2024,2:40:23 PM,0.002105712891,113.5767471,33.86230469,0.001678466797,89.5659977,33.23974609,0.001159667969,121.1774262,34.72290039
162.11,9/11/2024,2:40:24 PM,0.002136230469,115.2227869,33.86230469,0.001525878906,81.42363427,33.23974609,0.001251220703,130.7440651,34.72290039
162.24,9/11/2024,2:40:24 PM,0.002227783203,120.1609063,33.86230469,0.001525878906,81.42363427,33.203125,0.001068115234,111.6107873,34.75952148
162.37,9/11/2024,2:40:24 PM,0.002166748047,116.8688267,33.89892578,0.001495361328,79.79516159,33.27636719,0.001098632813,114.7996669,34.75952148
162.5,9/11/2024,2:40:24 PM,0.002288818359,123.4529859,33.89892578,0.001525878906,81.42363427,33.27636719,0.001007080078,105.233028,34.75952148
162.63,9/11/2024,2:40:24 PM,0.002197265625,118.5148665,33.89892578,0.001403808594,74.90974353,33.27636719,0.001159667969,121.1774262,34.75952148
162.76,9/11/2024,2:40:24 PM,0.002349853516,126.7450656,33.86230469,0.001495361328,79.79516159,33.27636719,0.001068115234,111.6107873,34.75952148
162.89,9/11/2024,2:40:24 PM,0.002319335938,125.0990258,33.82568359,0.001556396484,83.05210696,33.34960938,0.001159667969,121.1774262,34.79614258
163.02,9/11/2024,2:40:25 PM,0.002471923828,133.3292248,33.86230469,0.001525878906,81.42363427,33.34960938,0.001190185547,124.3663058,34.83276367
163.15,9/11/2024,2:40:25 PM,0.002502441406,134.9752646,33.7890625,0.001586914063,84.68057964,33.23974609,0.001190185547,124.3663058,34.72290039
163.28,9/11/2024,2:40:25 PM,0.002502441406,134.9752646,33.7890625,0.001403808594,74.90974353,33.27636719,0.001251220703,130.7440651,34.79614258
163.41,9/11/2024,2:40:25 PM,0.002532958984,136.6213044,33.7890625,0.001495361328,79.79516159,33.27636719,0.001190185547,124.3663058,34.75952148
163.54,9/11/2024,2:40:25 PM,0.002380371094,128.3911054,33.7890625,0.001647949219,87.93752501,33.27636719,0.001190185547,124.3663058,34.75952148
163.67,9/11/2024,2:40:25 PM,0.00244140625,131.683185,33.82568359,0.001495361328,79.79516159,33.27636719,0.001342773438,140.310704,34.75952148
163.8,9/11/2024,2:40:25 PM,0.002349853516,126.7450656,33.82568359,0.001525878906,81.42363427,33.27636719,0.001159667969,121.1774262,34.75952148
163.93,9/11/2024,2:40:25 PM,0.002380371094,128.3911054,33.7890625,0.001525878906,81.42363427,33.23974609,0.001159667969,121.1774262,34.75952148
164.06,9/11/2024,2:40:26 PM,0.002502441406,134.9752646,33.7890625,0.001525878906,81.42363427,33.27636719,0.001159667969,121.1774262,34.75952148
164.19,9/11/2024,2:40:26 PM,0.002471923828,133.3292248,33.82568359,0.001495361328,79.79516159,33.31298828,0.001220703125,127.5551855,34.75952148
164.32,9/11/2024,2:40:26 PM,0.002532958984,136.6213044,33.82568359,0.001525878906,81.42363427,33.31298828,0.001220703125,127.5551855,34.75952148
164.45,9/11/2024,2:40:26 PM,0.002502441406,134.9752646,33.82568359,0.001403808594,74.90974353,33.31298828,0.001159667969,121.1774262,34.79614258
164.58,9/11/2024,2:40:26 PM,0.002471923828,133.3292248,33.86230469,0.001647949219,87.93752501,33.31298828,0.001190185547,124.3663058,34.75952148
164.71,9/11/2024,2:40:26 PM,0.002380371094,128.3911054,33.86230469,0.001586914063,84.68057964,33.31298828,0.001159667969,121.1774262,34.75952148
164.84,9/11/2024,2:40:26 PM,0.002563476563,138.2673443,33.89892578,0.00146484375,78.1666889,33.27636719,0.001159667969,121.1774262,34.79614258
164.97,9/11/2024,2:40:26 PM,0.002471923828,133.3292248,33.86230469,0.001525878906,81.42363427,33.34960938,0.001251220703,130.7440651,34.75952148
165.1,9/11/2024,2:40:27 PM,0.002563476563,138.2673443,33.86230469,0.001556396484,83.05210696,33.31298828,0.001251220703,130.7440651,34.79614258
165.23,9/11/2024,2:40:27 PM,0.002532958984,136.6213044,33.86230469,0.00146484375,78.1666889,33.31298828,0.001220703125,127.5551855,34.79614258
165.36,9/11/2024,2:40:27 PM,0.002471923828,133.3292248,33.82568359,0.001434326172,76.53821622,33.27636719,0.001159667969,121.1774262,34.75952148
165.49,9/11/2024,2:40:27 PM,0.002532958984,136.6213044,33.86230469,0.001495361328,79.79516159,33.31298828,0.001251220703,130.7440651,34.75952148
165.62,9/11/2024,2:40:27 PM,0.002563476563,138.2673443,33.89892578,0.001525878906,81.42363427,33.31298828,0.001220703125,127.5551855,34.75952148
165.75,9/11/2024,2:40:27 PM,0.00244140625,131.683185,33.86230469,0.001403808594,74.90974353,33.31298828,0.001281738281,133.9329447,34.75952148
165.88,9/11/2024,2:40:27 PM,0.002349853516,126.7450656,33.86230469,0.001556396484,83.05210696,33.34960938,0.001312255859,137.1218244,34.75952148
166.01,9/11/2024,2:40:28 PM,0.002319335938,125.0990258,33.89892578,0.001495361328,79.79516159,33.31298828,0.001281738281,133.9329447,34.75952148
166.14,9/11/2024,2:40:28 PM,0.002410888672,130.0371452,33.93554688,0.001556396484,83.05210696,33.42285156,0.001251220703,130.7440651,34.86938477
166.27,9/11/2024,2:40:28 PM,0.002349853516,126.7450656,33.97216797,0.001556396484,83.05210696,33.42285156,0.001159667969,121.1774262,34.83276367
166.4,9/11/2024,2:40:28 PM,0.002410888672,130.0371452,33.93554688,0.001403808594,74.90974353,33.42285156,0.001098632813,114.7996669,34.86938477
166.53,9/11/2024,2:40:28 PM,0.002197265625,118.5148665,33.93554688,0.001373291016,73.28127084,33.34960938,0.001312255859,137.1218244,34.75952148
166.66,9/11/2024,2:40:28 PM,0.002349853516,126.7450656,33.86230469,0.001678466797,89.5659977,33.34960938,0.001251220703,130.7440651,34.75952148
166.79,9/11/2024,2:40:28 PM,0.002380371094,128.3911054,33.86230469,0.001556396484,83.05210696,33.34960938,0.001129150391,117.9885466,34.79614258
166.92,9/11/2024,2:40:28 PM,0.002258300781,121.8069461,33.93554688,0.001586914063,84.68057964,33.34960938,0.001312255859,137.1218244,34.75952148
167.05,9/11/2024,2:40:29 PM,0.002075195313,111.9307073,33.89892578,0.001739501953,92.82294307,33.31298828,0.001190185547,124.3663058,34.75952148
167.18,9/11/2024,2:40:29 PM,0.002044677734,110.2846674,33.93554688,0.001647949219,87.93752501,33.31298828,0.001251220703,130.7440651,34.75952148
167.31,9/11/2024,2:40:29 PM,0.002136230469,115.2227869,33.93554688,0.001586914063,84.68057964,33.31298828,0.001220703125,127.5551855,34.75952148
167.44,9/11/2024,2:40:29 PM,0.002075195313,111.9307073,33.93554688,0.001586914063,84.68057964,33.31298828,0.001342773438,140.310704,34.75952148
167.57,9/11/2024,2:40:29 PM,0.002197265625,118.5148665,33.93554688,0.001525878906,81.42363427,33.38623047,0.001220703125,127.5551855,34.75952148
167.7,9/11/2024,2:40:29 PM,0.002044677734,110.2846674,33.93554688,0.001647949219,87.93752501,33.31298828,0.001098632813,114.7996669,34.75952148
167.83,9/11/2024,2:40:29 PM,0.002075195313,111.9307073,33.93554688,0.001586914063,84.68057964,33.31298828,0.001190185547,124.3663058,34.75952148
167.96,9/11/2024,2:40:29 PM,0.002227783203,120.1609063,33.89892578,0.001739501953,92.82294307,33.31298828,0.001068115234,111.6107873,34.75952148
168.09,9/11/2024,2:40:30 PM,0.002197265625,118.5148665,33.89892578,0.001739501953,92.82294307,33.31298828,0.001220703125,127.5551855,34.79614258
168.22,9/11/2024,2:40:30 PM,0.002349853516,126.7450656,33.89892578,0.001678466797,89.5659977,33.27636719,0.001159667969,121.1774262,34.75952148
168.35,9/11/2024,2:40:30 PM,0.002319335938,125.0990258,33.86230469,0.001678466797,89.5659977,33.27636719,0.001251220703,130.7440651,34.75952148
168.48,9/11/2024,2:40:30 PM,0.00244140625,131.683185,33.86230469,0.001800537109,96.07988844,33.27636719,0.001190185547,124.3663058,34.79614258
168.61,9/11/2024,2:40:30 PM,0.002319335938,125.0990258,33.89892578,0.001831054688,97.70836113,33.27636719,0.001190185547,124.3663058,34.75952148
168.74,9/11/2024,2:40:30 PM,0.002197265625,118.5148665,33.93554688,0.001800537109,96.07988844,33.27636719,0.001190185547,124.3663058,34.83276367
168.87,9/11/2024,2:40:30 PM,0.002288818359,123.4529859,33.93554688,0.001708984375,91.19447038,33.27636719,0.001129150391,117.9885466,34.79614258
169,9/11/2024,2:40:31 PM,0.002227783203,120.1609063,33.89892578,0.001831054688,97.70836113,33.27636719,0.001068115234,111.6107873,34.79614258
169.13,9/11/2024,2:40:31 PM,0.002349853516,126.7450656,33.89892578,0.001739501953,92.82294307,33.27636719,0.001159667969,121.1774262,34.75952148
169.26,9/11/2024,2:40:31 PM,0.002319335938,125.0990258,33.93554688,0.001617431641,86.30905233,33.27636719,0.001098632813,114.7996669,34.79614258
169.39,9/11/2024,2:40:31 PM,0.002319335938,125.0990258,33.89892578,0.001647949219,87.93752501,33.27636719,0.001037597656,108.4219077,34.83276367
169.52,9/11/2024,2:40:31 PM,0.002075195313,111.9307073,33.89892578,0.001647949219,87.93752501,33.31298828,0.0009765625,102.0441484,34.79614258
169.65,9/11/2024,2:40:31 PM,0.002197265625,118.5148665,33.89892578,0.001678466797,89.5659977,33.31298828,0.001037597656,108.4219077,34.75952148
169.78,9/11/2024,2:40:31 PM,0.002105712891,113.5767471,33.89892578,0.001586914063,84.68057964,33.27636719,0.001007080078,105.233028,34.75952148
169.91,9/11/2024,2:40:31 PM,0.001983642578,106.9925878,33.93554688,0.001647949219,87.93752501,33.31298828,0.001098632813,114.7996669,34.75952148
170.04,9/11/2024,2:40:32 PM,0.002044677734,110.2846674,33.93554688,0.001770019531,94.45141576,33.31298828,0.001098632813,114.7996669,34.79614258
170.17,9/11/2024,2:40:32 PM,0.002044677734,110.2846674,33.97216797,0.001800537109,96.07988844,33.27636719,0.001190185547,124.3663058,34.79614258
170.3,9/11/2024,2:40:32 PM,0.001983642578,106.9925878,33.93554688,0.001739501953,92.82294307,33.27636719,0.001037597656,108.4219077,34.75952148
170.43,9/11/2024,2:40:32 PM,0.002014160156,108.6386276,34.04541016,0.001678466797,89.5659977,33.31298828,0.001190185547,124.3663058,34.83276367
170.56,9/11/2024,2:40:32 PM,0.001800537109,97.11634894,34.04541016,0.001708984375,91.19447038,33.23974609,0.001098632813,114.7996669,34.75952148
170.69,9/11/2024,2:40:32 PM,0.001983642578,106.9925878,34.00878906,0.001770019531,94.45141576,33.27636719,0.001190185547,124.3663058,34.75952148
170.82,9/11/2024,2:40:32 PM,0.002014160156,108.6386276,33.93554688,0.001831054688,97.70836113,33.23974609,0.001129150391,117.9885466,34.79614258
170.95,9/11/2024,2:40:32 PM,0.002166748047,116.8688267,33.97216797,0.001739501953,92.82294307,33.23974609,0.001220703125,127.5551855,34.75952148
171.08,9/11/2024,2:40:33 PM,0.002044677734,110.2846674,33.93554688,0.001831054688,97.70836113,33.23974609,0.001068115234,111.6107873,34.79614258
171.21,9/11/2024,2:40:33 PM,0.002166748047,116.8688267,33.93554688,0.001770019531,94.45141576,33.27636719,0.0009765625,102.0441484,34.79614258
171.34,9/11/2024,2:40:33 PM,0.002136230469,115.2227869,33.93554688,0.001678466797,89.5659977,33.27636719,0.001098632813,114.7996669,34.79614258
171.47,9/11/2024,2:40:33 PM,0.002136230469,115.2227869,33.93554688,0.001647949219,87.93752501,33.23974609,0.001068115234,111.6107873,34.79614258
171.6,9/11/2024,2:40:33 PM,0.002044677734,110.2846674,33.93554688,0.001708984375,91.19447038,33.27636719,0.001007080078,105.233028,34.75952148
171.73,9/11/2024,2:40:33 PM,0.002044677734,110.2846674,33.97216797,0.001708984375,91.19447038,33.23974609,0.001007080078,105.233028,34.83276367
171.86,9/11/2024,2:40:33 PM,0.001953125,105.346548,33.97216797,0.001586914063,84.68057964,33.23974609,0.001007080078,105.233028,34.83276367
171.99,9/11/2024,2:40:33 PM,0.001922607422,103.7005082,34.00878906,0.001586914063,84.68057964,33.31298828,0.0008544921875,89.28862983,34.79614258
172.12,9/11/2024,2:40:34 PM,0.001892089844,102.0544684,33.97216797,0.001525878906,81.42363427,33.27636719,0.0008850097656,92.47750947,34.86938477
172.25,9/11/2024,2:40:34 PM,0.001831054688,98.76238875,34.08203125,0.001495361328,79.79516159,33.38623047,0.0009155273438,95.66638911,34.86938477
172.38,9/11/2024,2:40:34 PM,0.001953125,105.346548,34.04541016,0.001556396484,83.05210696,33.38623047,0.0008850097656,92.47750947,34.86938477
172.51,9/11/2024,2:40:34 PM,0.001739501953,93.82426932,34.04541016,0.001556396484,83.05210696,33.34960938,0.0009155273438,95.66638911,34.90600586
172.64,9/11/2024,2:40:34 PM,0.001892089844,102.0544684,34.08203125,0.001525878906,81.42363427,33.42285156,0.0007629394531,79.72199092,34.94262695
172.77,9/11/2024,2:40:34 PM,0.001800537109,97.11634894,34.00878906,0.001525878906,81.42363427,33.31298828,0.0008239746094,86.0997502,34.83276367
172.9,9/11/2024,2:40:34 PM,0.001800537109,97.11634894,34.00878906,0.001373291016,73.28127084,33.34960938,0.0009155273438,95.66638911,34.79614258
173.03,9/11/2024,2:40:35 PM,0.001647949219,88.88614988,34.00878906,0.001525878906,81.42363427,33.34960938,0.0007629394531,79.72199092,34.83276367
173.16,9/11/2024,2:40:35 PM,0.001708984375,92.1782295,34.00878906,0.001251220703,66.7673801,33.34960938,0.0009765625,102.0441484,34.86938477
173.29,9/11/2024,2:40:35 PM,0.001800537109,97.11634894,34.04541016,0.001403808594,74.90974353,33.34960938,0.0008239746094,86.0997502,34.83276367
173.42,9/11/2024,2:40:35 PM,0.001678466797,90.53218969,34.04541016,0.001281738281,68.39585279,33.34960938,0.0009460449219,98.85526874,34.83276367
173.55,9/11/2024,2:40:35 PM,0.001647949219,88.88614988,34.04541016,0.001373291016,73.28127084,33.34960938,0.0008850097656,92.47750947,34.83276367
173.68,9/11/2024,2:40:35 PM,0.001739501953,93.82426932,34.04541016,0.001525878906,81.42363427,33.34960938,0.0008239746094,86.0997502,34.79614258
173.81,9/11/2024,2:40:35 PM,0.001708984375,92.1782295,34.08203125,0.001342773438,71.65279816,33.34960938,0.0008239746094,86.0997502,34.86938477
173.94,9/11/2024,2:40:35 PM,0.001647949219,88.88614988,34.04541016,0.001342773438,71.65279816,33.38623047,0.0006713867188,70.15535201,34.86938477
174.07,9/11/2024,2:40:36 PM,0.001708984375,92.1782295,34.04541016,0.001342773438,71.65279816,33.38623047,0.0007934570313,82.91087056,34.86938477
174.2,9/11/2024,2:40:36 PM,0.001556396484,83.94803044,34.08203125,0.00146484375,78.1666889,33.38623047,0.0007019042969,73.34423165,34.83276367
174.33,9/11/2024,2:40:36 PM,0.001708984375,92.1782295,34.04541016,0.001342773438,71.65279816,33.38623047,0.0007629394531,79.72199092,34.86938477
174.46,9/11/2024,2:40:36 PM,0.001617431641,87.24011007,34.04541016,0.001586914063,84.68057964,33.38623047,0.0008239746094,86.0997502,34.86938477
174.59,9/11/2024,2:40:36 PM,0.001586914063,85.59407025,34.04541016,0.00146484375,78.1666889,33.38623047,0.0008850097656,92.47750947,34.83276367
174.72,9/11/2024,2:40:36 PM,0.001647949219,88.88614988,34.04541016,0.001495361328,79.79516159,33.38623047,0.0008239746094,86.0997502,34.83276367
174.85,9/11/2024,2:40:36 PM,0.001556396484,83.94803044,34.04541016,0.001525878906,81.42363427,33.38623047,0.0008850097656,92.47750947,34.83276367
174.98,9/11/2024,2:40:36 PM,0.001586914063,85.59407025,34.04541016,0.001556396484,83.05210696,33.34960938,0.001007080078,105.233028,34.83276367
175.11,9/11/2024,2:40:37 PM,0.001678466797,90.53218969,34.04541016,0.001586914063,84.68057964,33.34960938,0.0009460449219,98.85526874,34.83276367
175.24,9/11/2024,2:40:37 PM,0.001556396484,83.94803044,34.08203125,0.001556396484,83.05210696,33.34960938,0.0009155273438,95.66638911,34.83276367
175.37,9/11/2024,2:40:37 PM,0.001647949219,88.88614988,34.08203125,0.001647949219,87.93752501,33.34960938,0.001007080078,105.233028,34.83276367
175.5,9/11/2024,2:40:37 PM,0.001647949219,88.88614988,34.04541016,0.001556396484,83.05210696,33.34960938,0.001037597656,108.4219077,34.83276367
175.63,9/11/2024,2:40:37 PM,0.001647949219,88.88614988,34.17358398,0.001525878906,81.42363427,33.42285156,0.001068115234,111.6107873,34.90600586
175.76,9/11/2024,2:40:37 PM,0.001739501953,93.82426932,34.17358398,0.001556396484,83.05210696,33.42285156,0.001098632813,114.7996669,34.94262695
175.89,9/11/2024,2:40:37 PM,0.001739501953,93.82426932,34.17358398,0.001495361328,79.79516159,33.42285156,0.001068115234,111.6107873,34.90600586
176.02,9/11/2024,2:40:38 PM,0.001739501953,93.82426932,34.17358398,0.001495361328,79.79516159,33.42285156,0.001068115234,111.6107873,34.90600586
176.15,9/11/2024,2:40:38 PM,0.001708984375,92.1782295,34.17358398,0.001586914063,84.68057964,33.42285156,0.001098632813,114.7996669,34.90600586
176.28,9/11/2024,2:40:38 PM,0.001647949219,88.88614988,34.17358398,0.001525878906,81.42363427,33.42285156,0.001098632813,114.7996669,34.90600586
176.41,9/11/2024,2:40:38 PM,0.001678466797,90.53218969,34.21020508,0.001373291016,73.28127084,33.38623047,0.001190185547,124.3663058,34.83276367
176.54,9/11/2024,2:40:38 PM,0.001556396484,83.94803044,34.08203125,0.001403808594,74.90974353,33.38623047,0.0009765625,102.0441484,34.79614258
176.67,9/11/2024,2:40:38 PM,0.001647949219,88.88614988,34.04541016,0.001556396484,83.05210696,33.38623047,0.001007080078,105.233028,34.83276367
176.8,9/11/2024,2:40:38 PM,0.001708984375,92.1782295,34.04541016,0.001525878906,81.42363427,33.34960938,0.001098632813,114.7996669,34.83276367
176.93,9/11/2024,2:40:38 PM,0.001708984375,92.1782295,34.08203125,0.001556396484,83.05210696,33.38623047,0.001159667969,121.1774262,34.79614258
177.06,9/11/2024,2:40:39 PM,0.001678466797,90.53218969,34.08203125,0.001586914063,84.68057964,33.38623047,0.001220703125,127.5551855,34.86938477
177.19,9/11/2024,2:40:39 PM,0.001678466797,90.53218969,34.08203125,0.001678466797,89.5659977,33.38623047,0.001068115234,111.6107873,34.83276367
177.32,9/11/2024,2:40:39 PM,0.001770019531,95.47030913,34.04541016,0.001617431641,86.30905233,33.38623047,0.001129150391,117.9885466,34.79614258
177.45,9/11/2024,2:40:39 PM,0.001770019531,95.47030913,34.13696289,0.001586914063,84.68057964,33.45947266,0.001068115234,111.6107873,34.90600586
177.58,9/11/2024,2:40:39 PM,0.001953125,105.346548,34.17358398,0.001525878906,81.42363427,33.45947266,0.001037597656,108.4219077,34.90600586
177.71,9/11/2024,2:40:39 PM,0.001800537109,97.11634894,34.17358398,0.001708984375,91.19447038,33.45947266,0.001037597656,108.4219077,34.90600586
177.84,9/11/2024,2:40:39 PM,0.001892089844,102.0544684,34.08203125,0.001678466797,89.5659977,33.34960938,0.001037597656,108.4219077,34.86938477
177.97,9/11/2024,2:40:39 PM,0.001800537109,97.11634894,34.08203125,0.001770019531,94.45141576,33.38623047,0.001007080078,105.233028,34.83276367
178.1,9/11/2024,2:40:40 PM,0.001800537109,97.11634894,34.08203125,0.001525878906,81.42363427,33.38623047,0.001037597656,108.4219077,34.83276367
178.23,9/11/2024,2:40:40 PM,0.001983642578,106.9925878,34.08203125,0.001708984375,91.19447038,33.38623047,0.0009765625,102.0441484,34.83276367
178.36,9/11/2024,2:40:40 PM,0.001861572266,100.4084286,34.08203125,0.001708984375,91.19447038,33.42285156,0.001037597656,108.4219077,34.83276367
178.49,9/11/2024,2:40:40 PM,0.001892089844,102.0544684,34.04541016,0.001617431641,86.30905233,33.38623047,0.001007080078,105.233028,34.86938477
178.62,9/11/2024,2:40:40 PM,0.001861572266,100.4084286,34.08203125,0.001586914063,84.68057964,33.38623047,0.001037597656,108.4219077,34.79614258
178.75,9/11/2024,2:40:40 PM,0.001892089844,102.0544684,34.08203125,0.001525878906,81.42363427,33.38623047,0.001068115234,111.6107873,34.83276367
178.88,9/11/2024,2:40:40 PM,0.001922607422,103.7005082,34.13696289,0.001495361328,79.79516159,33.38623047,0.001068115234,111.6107873,34.86938477
179.01,9/11/2024,2:40:41 PM,0.001831054688,98.76238875,34.13696289,0.001647949219,87.93752501,33.45947266,0.001068115234,111.6107873,34.90600586
179.14,9/11/2024,2:40:41 PM,0.001800537109,97.11634894,34.21020508,0.001525878906,81.42363427,33.45947266,0.0009765625,102.0441484,34.90600586
179.27,9/11/2024,2:40:41 PM,0.001647949219,88.88614988,34.13696289,0.001495361328,79.79516159,33.38623047,0.001068115234,111.6107873,34.83276367
179.4,9/11/2024,2:40:41 PM,0.001739501953,93.82426932,34.13696289,0.001678466797,89.5659977,33.38623047,0.001068115234,111.6107873,34.83276367
179.53,9/11/2024,2:40:41 PM,0.001800537109,97.11634894,34.13696289,0.001800537109,96.07988844,33.38623047,0.001037597656,108.4219077,34.86938477
179.66,9/11/2024,2:40:41 PM,0.001647949219,88.88614988,34.17358398,0.001647949219,87.93752501,33.34960938,0.001068115234,111.6107873,34.83276367
179.79,9/11/2024,2:40:41 PM,0.001739501953,93.82426932,34.17358398,0.001586914063,84.68057964,33.34960938,0.001098632813,114.7996669,34.90600586
179.92,9/11/2024,2:40:41 PM,0.001647949219,88.88614988,34.24682617,0.00146484375,78.1666889,33.45947266,0.001037597656,108.4219077,34.90600586
180.05,9/11/2024,2:40:42 PM,0.001708984375,92.1782295,34.13696289,0.001525878906,81.42363427,33.34960938,0.001068115234,111.6107873,34.83276367
180.18,9/11/2024,2:40:42 PM,0.001586914063,85.59407025,34.13696289,0.001495361328,79.79516159,33.42285156,0.001068115234,111.6107873,34.86938477
180.31,9/11/2024,2:40:42 PM,0.001586914063,85.59407025,34.17358398,0.001312255859,70.02432547,33.38623047,0.001037597656,108.4219077,34.86938477
180.44,9/11/2024,2:40:42 PM,0.001647949219,88.88614988,34.17358398,0.001342773438,71.65279816,33.38623047,0.001007080078,105.233028,34.83276367
180.57,9/11/2024,2:40:42 PM,0.001556396484,83.94803044,34.13696289,0.001495361328,79.79516159,33.42285156,0.0009155273438,95.66638911,34.83276367
180.7,9/11/2024,2:40:42 PM,0.001678466797,90.53218969,34.17358398,0.001495361328,79.79516159,33.42285156,0.001037597656,108.4219077,34.83276367
180.83,9/11/2024,2:40:42 PM,0.001739501953,93.82426932,34.17358398,0.00146484375,78.1666889,33.53271484,0.001007080078,105.233028,34.97924805
180.96,9/11/2024,2:40:42 PM,0.001708984375,92.1782295,34.21020508,0.001373291016,73.28127084,33.45947266,0.001068115234,111.6107873,34.86938477
181.09,9/11/2024,2:40:43 PM,0.001556396484,83.94803044,34.17358398,0.001373291016,73.28127084,33.42285156,0.001220703125,127.5551855,34.83276367
181.22,9/11/2024,2:40:43 PM,0.001678466797,90.53218969,34.17358398,0.001495361328,79.79516159,33.42285156,0.001068115234,111.6107873,34.86938477
181.35,9/11/2024,2:40:43 PM,0.001708984375,92.1782295,34.17358398,0.001373291016,73.28127084,33.42285156,0.001129150391,117.9885466,34.83276367
181.48,9/11/2024,2:40:43 PM,0.001708984375,92.1782295,34.17358398,0.001495361328,79.79516159,33.38623047,0.001159667969,121.1774262,34.79614258
181.61,9/11/2024,2:40:43 PM,0.001770019531,95.47030913,34.13696289,0.001525878906,81.42363427,33.38623047,0.001281738281,133.9329447,34.79614258
181.74,9/11/2024,2:40:43 PM,0.001861572266,100.4084286,34.17358398,0.001586914063,84.68057964,33.42285156,0.001159667969,121.1774262,34.83276367
181.87,9/11/2024,2:40:43 PM,0.001617431641,87.24011007,34.13696289,0.001586914063,84.68057964,33.42285156,0.001190185547,124.3663058,34.83276367
182,9/11/2024,2:40:44 PM,0.001708984375,92.1782295,34.13696289,0.001251220703,66.7673801,33.38623047,0.001007080078,105.233028,34.83276367
182.13,9/11/2024,2:40:44 PM,0.001708984375,92.1782295,34.13696289,0.001525878906,81.42363427,33.42285156,0.001098632813,114.7996669,34.86938477
182.26,9/11/2024,2:40:44 PM,0.001739501953,93.82426932,34.13696289,0.001586914063,84.68057964,33.45947266,0.001220703125,127.5551855,34.83276367
182.39,9/11/2024,2:40:44 PM,0.001983642578,106.9925878,34.13696289,0.001556396484,83.05210696,33.38623047,0.001098632813,114.7996669,34.83276367
182.52,9/11/2024,2:40:44 PM,0.001861572266,100.4084286,34.08203125,0.001495361328,79.79516159,33.38623047,0.001159667969,121.1774262,34.75952148
